,ID,date,dept,annee_const,hauteur,etages,mat_murs,mat_toits,nb_angles,surface_bati_dur,surface_bati_leger,surface_parcelle,nb_bati_dur,nb_bati_leger,NbPieces 
13304,322761,17/06/2020,17,1982,3.1,1,50,10,24,130.7,0,843.8692056,1,0,6p et plus
4482,3245303,04/08/2017,95,1991,3,2,30,10,6,46,0,53.40451856,1,0,5p
5812,633469,30/05/2017,23,1975,6,2,50,10,5,130.5,0,594.6493008,2,0,3p
710,3370142,17/05/2019,94,0,6.8,1,0,0,7,153.6,0,956.0461988,1,0,3p
12576,1635474,05/06/2020,69,1998,3.4,1,20,10,8,105.7,0,308.3877559,1,0,5p
10874,988771,09/10/2015,35,1978,3.5,1,50,20,10,167.3,42,950.4894386,1,1,3p
12302,1300118,07/06/2019,35,2005,6.3,2,50,20,17,185.2,0,317.6044264,2,0,5p
13783,3415162,26/07/2019,95,1875,3,3,23,10,9,120.5,7.8,980.4788097,1,1,5p
8385,1296127,12/10/2020,54,1900,7.7,3,10,10,8,51.8,0,282.8558747,1,0,4p
9781,2470912,24/01/2019,71,2005,3,1,50,10,7,83.5,0,513.4596221,1,0,3p
9975,2485390,21/09/2015,91,2000,5.8,2,5,1,7,79.3,0,457.7941908,1,0,4p
3709,847923,30/01/2019,28,1870,4,2,10,10,5,159.5,0,702.8517226,1,0,3p
4393,1281960,13/01/2017,37,1850,5.5,2,10,20,9,129.2,0,252.8751678,2,0,5p
6056,920733,18/01/2016,33,2006,3.3,1,40,10,11,226.6,0,288.6851303,2,0,4p
8840,1455994,03/06/2015,54,2007,7.3,2,50,10,10,96,0,741.4321477,1,0,6p et plus
9110,1824716,27/07/2016,62,1963,6.7,2,40,10,5,72.4,0,1537.703876,1,0,6p et plus
10602,2310633,29/02/2016,78,1972,4.6,2,40,10,7,71.4,27.6,218.2196192,1,1,6p et plus
5198,2875812,02/04/2019,82,1855,4.6,1,40,10,11,212.5,10.7,1060.515981,1,1,4p
7025,861899,17/12/2019,29,2008,5.1,2,50,20,12,28.3,0,1525.69781,1,0,5p
1935,1524101,03/07/2017,44,1999,3.2,1,50,10,12,93.9,0,961.4638552,1,0,4p
10864,2057059,12/08/2017,61,1986,3.8,2,50,10,11,74.9,0,354.0727203,1,0,5p
9704,1805203,30/11/2016,62,1971,5.7,2,40,10,10,200.8,0,267.0119352,1,0,5p
10184,2610470,22/12/2017,77,1870,5.8,3,10,10,14,119.5,33.6,333.8374088,1,1,3p
1521,857363,08/12/2016,31,2003,4.1,1,40,10,7,135.6,0,465.924397,1,0,3p
9901,1164957,09/03/2017,34,2003,4.8,1,50,10,11,147.4,0,2570.381166,1,0,5p
11990,733339,18/02/2019,24,1969,5.4,1,40,10,5,291.3,0,1678.742645,2,0,4p
13454,2744412,08/06/2017,82,1992,3,1,40,10,7,64.9,0,525.366452,1,0,4p
7525,508262,26/10/2016,21,1982,4.2,1,30,10,5,87.7,0,373.7970964,1,0,3p
9646,1568245,24/01/2017,44,1986,3.5,1,50,20,9,161.1,0,4500.557108,2,0,3p
13700,191666,17/07/2015,10,1830,4.7,2,49,10,6,133.1,0,1559.486129,2,0,5p
14334,2577321,12/07/2016,88,1974,3,1,35,10,5,126.3,0,200.4385333,1,0,5p
14556,210053,25/07/2016,10,1987,4.6,2,29,19,9,103.1,0,247.4692541,1,0,5p
3176,539277,08/06/2018,22,1972,4.6,2,50,20,5,100,0,144.0866725,1,0,5p
5527,2174501,22/05/2015,78,1900,13.3,3,10,10,12,123.9,0,955.8596598,1,0,6p et plus
1051,1235736,18/09/2019,34,1982,6.4,2,50,10,8,161.6,9,940.4190948,2,1,6p et plus
11834,1466522,21/12/2020,60,1960,7.1,1,50,40,13,107.8,0,524.6504601,1,0,5p
4370,1014586,26/10/2020,44,1989,3.7,2,50,10,NA,108.3,0,267.8591597,2,0,4p
8855,475392,18/07/2019,16,1984,5.2,1,50,10,9,71.9,0,103.6422408,1,0,5p
5684,2669983,05/01/2018,88,1963,6.9,2,15,10,5,41.5,0,1336.859066,1,0,6p et plus
2839,1902736,16/07/2019,54,1780,8.5,2,10,10,8,83.4,15.5,770.9509867,1,1,3p
6622,2324889,31/01/2020,94,2000,4.1,2,50,10,11,228.8,1.4,821.7010667,2,1,4p
9443,1743602,31/08/2018,58,1750,6.6,2,20,10,6,153.4,0,311.7479925,1,0,4p
9813,3203109,13/12/2019,91,1999,6.2,2,10,10,9,160.5,0,158.0457569,2,0,6p et plus
8332,727702,24/11/2020,33,1900,5.1,2,20,10,10,103,0,947.7465094,1,0,6p et plus
11766,2783433,22/02/2019,78,1985,6.1,2,90,10,10,125.5,0,557.2763547,1,0,4p
1576,2426315,12/01/2017,73,1992,7.4,3,20,10,20,144.9,0,867.7924864,2,0,4p
1822,2676231,23/12/2019,77,1964,3.5,1,14,10,9,226.9,0,2625.040486,1,0,4p
8235,1595037,22/08/2019,44,1978,5.2,2,39,10,5,1706.5,0,2722.369401,1,0,6p et plus
13645,20746,23/12/2020,1,1989,3.5,2,20,90,7,108.5,0,643.4075573,1,0,5p
6987,1932220,02/06/2017,59,1930,3,2,40,10,13,295.8,0,424.429695,2,0,4p
8185,1366131,11/06/2015,49,1800,3.7,1,20,20,17,145.9,12.8,650.3929977,1,1,3p
609,953929,13/03/2017,31,1972,5.9,2,40,10,6,84,15.5,325.1355786,1,1,5p
3909,12447,22/04/2016,1,2002,7.8,4,35,10,15,111,0,193.000845,2,0,6p et plus
4544,2265866,27/01/2017,69,1930,9.4,2,0,0,10,231.4,0,346.7513682,1,0,2p et moins
13774,2671232,01/07/2017,79,1905,7.2,2,10,10,8,72.7,0,76.62076154,1,0,6p et plus
860,1235166,24/11/2016,41,1500,4.9,2,10,10,10,38.9,0,39.73768371,1,0,4p
10016,1675883,14/01/2020,71,1978,3,2,30,10,17,77.4,0,241.3788908,2,0,6p et plus
13655,2602519,20/11/2017,77,1984,4.4,1,40,10,7,151.9,0,184.9723337,1,0,4p
2698,2652425,27/07/2017,78,1985,3.8,1,10,10,7,67.4,0,541.2883303,1,0,5p
10664,1347993,28/02/2019,37,2002,3.4,1,50,23,9,91.4,0,1219.077298,1,0,5p
736,1570163,13/03/2018,50,1959,5.4,1,40,10,7,143.3,0,854.5565665,1,0,3p
14261,153949,02/07/2018,6,1946,3.8,1,50,10,NA,85.6,0,500.9612176,1,0,5p
11240,1797363,12/07/2018,59,1964,6.5,2,50,90,7,125.7,4,16150.26788,1,1,5p
14043,1343843,17/09/2019,37,1980,5.3,1,13,13,7,87.4,0,53.53949807,2,0,5p
7020,1496579,07/02/2020,61,1850,5.8,1,10,10,5,124.8,0,161.9966728,1,0,2p et moins
7097,1773028,29/12/2015,65,1800,10.5,1,0,0,10,20.2,0,592.0665601,1,0,3p
2342,1157257,30/11/2018,37,1860,3,1,20,10,8,140.5,0,504.2789156,1,0,2p et moins
3965,1326004,10/10/2018,42,1926,5.4,1,30,10,9,133.8,0,651.4814072,1,0,3p
3462,1607169,28/02/2017,46,1965,4.2,1,14,10,7,172.3,0,1189.278503,1,0,4p
235,524490,06/10/2017,18,1969,4.2,1,24,10,5,172.1,0,1570.888897,1,0,5p
3460,1793035,15/11/2018,59,1953,4.6,2,40,20,7,359.6,0,998.0302139,1,0,4p
3355,942056,27/11/2019,30,1980,6.8,2,5,1,8,97.9,6.5,1021.729277,2,1,5p
1596,2129866,31/05/2016,74,1996,5.8,3,20,10,7,22.7,0,277.5372453,2,0,5p
12993,1455188,03/03/2020,60,2003,3,2,50,10,7,138.7,7.6,317.0928756,2,1,3p
14430,877069,26/12/2017,30,1800,9.3,1,20,10,8,94.7,14.3,999.2146216,2,1,4p
7538,1399203,21/09/2015,50,1991,3.8,2,50,10,7,228.6,38.2,2383.080709,1,1,4p
10717,1874802,14/12/2015,69,1959,8.4,1,30,10,5,146.2,0,1274.840891,1,0,4p
12877,1929324,18/04/2017,59,2004,5,2,40,10,10,179.8,0,1188.700871,1,0,6p et plus
14788,781310,12/07/2017,28,2008,4.8,1,90,10,7,117.5,0,2656.319098,1,0,5p
10789,2758229,31/10/2018,91,1977,3,2,30,10,5,78.7,0,175.4338124,1,0,6p et plus
5426,2490539,27/09/2018,82,1965,3.7,1,40,10,9,127.1,2.8,443.9234142,2,1,5p
12619,3003728,10/02/2017,91,1957,7.6,2,40,10,9,68.8,0,3448.065607,2,0,4p
12506,2507464,19/10/2017,76,1961,4.2,1,40,10,5,138.5,0,160.6001207,1,0,3p
13749,3268520,30/09/2019,92,1929,5.1,2,40,10,7,105.5,0,2470.895525,1,0,4p
9372,1662282,29/12/2018,54,1935,4.7,1,40,10,5,195.1,26.2,690.8945378,1,1,3p
6698,1146878,25/07/2015,41,1979,4,1,30,10,5,138.5,10.5,682.9353426,1,1,3p
5204,2016172,02/11/2017,60,1921,4.1,2,40,10,7,40.7,0,86.5422068,2,0,3p
4390,361973,18/05/2016,14,2008,5.6,2,35,10,11,113.7,0,703.7510452,2,0,6p et plus
13925,1000411,23/03/2016,34,1720,8.4,1,10,10,6,152.1,21.2,5349.216909,1,1,2p et moins
373,2801915,14/11/2017,83,2000,4.3,2,50,10,13,164.6,0,164.4207732,1,0,5p
11413,2734767,10/08/2017,81,1900,4.9,1,40,10,12,144.2,0,1005.426775,1,0,5p
14148,2957094,18/07/2018,95,1971,7.5,1,20,10,7,66.9,0,211.3739632,1,0,4p
3563,1160918,26/01/2015,42,1780,7.9,1,10,10,10,132.4,20.6,793.563055,1,1,2p et moins
7693,2826959,03/08/2017,84,2003,3.7,1,50,10,11,63.2,0,140.6944784,1,0,5p
7789,413576,26/01/2018,17,1870,3.7,2,20,10,9,188.1,6.6,931.9416141,2,1,4p
11678,2484366,05/08/2015,91,1931,8.8,2,12,10,9,88.4,0,907.642884,1,0,4p
9592,578668,15/12/2020,30,1900,8.7,1,20,10,9,66.8,0,66.95739322,1,0,2p et moins
11621,2695906,11/07/2017,80,2007,7.2,2,40,10,7,225.7,0,377.5309959,1,0,4p
9825,857399,19/12/2018,31,2014,6.2,2,50,30,13,94.3,0,430.8054236,1,0,4p
4387,782436,20/09/2017,28,1998,5.1,2,90,10,5,39.5,0,40.19573885,1,0,6p et plus
4201,1296394,01/10/2020,54,1983,5.9,3,50,10,7,177.4,17.2,1001.269306,2,1,4p
8488,1496758,26/06/2015,56,2000,3.4,2,50,20,13,209,0,1522.956498,1,0,5p
5371,630000,28/12/2015,27,2010,3,1,5,2,5,135,0,1264.514931,2,0,3p
2409,2032112,20/03/2018,66,1968,8.4,2,40,10,5,69.9,0,187.0777332,2,0,4p
4736,833335,05/07/2019,28,1982,4.8,1,50,13,5,117.2,0,1606.572846,2,0,4p
10030,1988681,18/12/2017,59,1888,5.1,2,40,20,11,97.6,0,146.6668034,1,0,3p
13256,3037224,23/04/2019,86,1975,3.8,2,34,10,13,149,0,155.9139341,2,0,3p
2786,2225201,15/03/2017,66,1997,6,2,40,10,9,54.2,0,215.586724,1,0,4p
1729,2543483,13/10/2017,76,1900,7.1,2,16,20,9,114.2,0,543.9248452,2,0,4p
12038,1728658,22/07/2015,63,1985,3.6,1,20,10,6,142.9,0,2739.518203,1,0,2p et moins
11873,2491362,25/10/2018,82,1986,7.6,1,45,10,7,108.2,0,1531.110007,1,0,4p
5244,2877811,29/05/2017,85,1967,4.3,1,50,10,7,217.8,0,2138.922516,2,0,3p
829,2203821,14/05/2019,62,1999,7,1,90,10,8,81.8,0,2194.331275,1,0,3p
9047,1439210,26/02/2019,40,1969,5,1,46,10,5,142.7,0,555.3907717,1,0,4p
9093,2864533,17/01/2018,93,1997,4.4,2,40,10,10,67.7,0,136.9008394,1,0,4p
13500,2459994,22/06/2016,84,1956,7,2,10,10,8,64.4,0,226.4760442,1,0,3p
12274,2059899,17/04/2018,69,1920,5.1,2,20,10,12,53.2,18.3,427.971035,1,1,4p
5548,1361720,08/03/2017,39,2003,4.1,1,50,10,5,337.1,0,392.5698469,1,0,4p
10381,2276716,22/11/2016,77,1975,3.8,1,30,10,6,87.7,0,199.9600171,1,0,2p et moins
3831,1089620,27/08/2020,45,1986,3.8,2,50,10,7,66.7,194.2,538.5083462,1,1,6p et plus
2728,1391045,20/12/2016,45,1898,4,1,10,10,18,161.4,0,813.1009941,1,0,2p et moins
8153,1667127,10/08/2015,62,2003,6.2,2,30,10,7,135.3,0,1066.487486,1,0,5p
14306,2203545,25/08/2020,91,1953,8,2,30,10,13,74.5,0,74.93897482,1,0,3p
2291,1322193,28/02/2019,37,1950,7,2,15,20,9,275.9,0,971.7301564,1,0,5p
4951,1889696,30/09/2015,69,2005,5.3,2,50,0,14,91.8,0,211.9843531,2,0,5p
14117,399660,07/01/2019,13,1970,7.1,1,50,10,8,17.2,0,16.95948055,1,0,5p
7756,3427128,26/09/2019,95,1931,3,2,50,10,7,121.9,0,797.4224724,2,0,3p
7745,1066200,30/10/2020,44,1977,4,2,30,20,9,966.5,0,1577.561412,1,0,6p et plus
14444,1660378,09/05/2017,49,1900,3.8,1,30,20,11,256.2,15.1,1827.177545,2,1,3p
4841,1154836,17/08/2017,34,1989,5.4,1,40,10,9,126.1,0,125.1200116,1,0,5p
394,758570,09/06/2017,27,1963,6.9,2,34,10,5,102.1,0,2520.081449,2,0,6p et plus
13633,485590,30/04/2019,16,0,13,1,10,10,8,146,0,406.0898104,1,0,6p et plus
570,2819687,25/03/2019,79,1889,7.9,2,10,12,9,119.1,0,499.1240077,1,0,4p
8465,2317175,09/09/2015,84,1935,9,2,30,40,8,150.2,0,379.325591,2,0,4p
3091,2582114,02/09/2019,74,1997,5.1,2,50,10,NA,147.3,55,821.0064064,1,1,5p
3764,15002,25/04/2017,1,1962,5.1,2,23,20,5,51,0,51.24434645,1,0,5p
5746,1559537,11/05/2015,59,1900,4.7,2,40,10,12,59.1,10.8,131.5001058,1,1,5p
4800,2741364,25/07/2018,91,1934,7.8,2,40,10,15,129.6,0,1011.210426,2,0,5p
14379,2327030,17/04/2019,66,1955,5.9,2,15,10,5,175.1,1612.5,1209.000243,1,1,5p
7565,2071975,06/06/2017,62,1962,5.6,2,40,10,5,124.4,18.7,1220.488545,1,1,4p
1895,2646788,30/11/2017,78,1977,3,1,10,10,7,208.4,0,956.7995242,2,0,6p et plus
14001,2579280,26/09/2017,77,1979,3.5,1,30,10,9,102.2,0,257.2997862,1,0,4p
48,1454725,14/02/2020,60,2010,3.5,1,30,10,5,98.5,8.2,311.1124437,2,1,4p
7116,7120,22/12/2015,1,1880,9.2,3,13,10,7,360.7,27.3,1660.325643,1,1,5p
1428,1578964,30/01/2019,44,1969,4.5,1,50,10,9,179.3,0,380.6924696,2,0,4p
9601,2303140,21/01/2019,65,1927,4.8,2,34,10,7,39.8,0,19.91379028,1,0,6p et plus
14932,394091,24/04/2020,22,1910,5.8,2,21,20,9,221.1,40.3,1019.596023,1,1,4p
12702,1752675,13/04/2018,59,1957,6.4,2,40,90,8,288.8,0,508.5506525,2,0,4p
13331,1789866,27/04/2015,66,1974,4.4,1,15,90,6,96.7,0,821.231443,2,0,3p
11492,2479748,26/01/2015,91,1933,6.5,2,40,10,5,203.2,0,207.469307,1,0,4p
2103,773333,31/10/2017,28,1978,6,2,50,10,5,148.1,0,399.2726878,2,0,5p
12145,2325372,13/04/2017,70,1748,3.2,2,10,10,6,72.6,0,674.5599095,1,0,4p
1538,1791310,28/09/2018,59,1925,11.6,3,40,13,10,110.2,0,228.3746681,1,0,6p et plus
10210,1504558,05/12/2016,50,1994,5.5,2,50,20,5,84.5,0,720.1338229,1,0,3p
3759,578635,04/12/2020,30,2014,8.2,2,50,10,16,95.4,2.4,1199.083398,1,1,4p
2235,2651885,30/06/2017,78,1929,7.3,2,14,10,9,73.9,5.9,98.75302992,1,1,4p
1398,2415158,17/12/2015,87,1900,5.6,2,0,0,7,143.2,0,824.0532943,1,0,2p et moins
9689,52488,15/06/2019,2,1910,5.3,2,40,20,11,62.8,0,214.329045,1,0,3p
11737,2489561,09/03/2015,91,1978,5.2,2,50,10,5,112.6,0,395.2267696,2,0,6p et plus
6753,71528,20/10/2016,3,2005,3.4,1,30,10,13,113.2,0,501.2851981,2,0,4p
3241,2757579,25/09/2018,91,1965,8.5,2,13,13,9,118.9,0,479.5645559,1,0,4p
176,1883366,04/07/2018,61,1800,6.1,2,49,19,10,102.6,15.1,529.6993284,1,1,3p
3531,89923,31/05/2019,3,2010,3.7,1,40,10,12,81.6,0,761.7069641,1,0,6p et plus
12214,1027813,19/01/2015,37,1959,3.6,1,50,10,5,149.6,24.3,1899.399377,1,1,3p
12181,2491825,21/11/2016,85,1967,5.3,1,50,10,6,433.7,0,2027.148752,1,0,5p
9707,2380581,18/11/2020,95,2005,6,2,40,10,9,118.4,0,499.8560961,1,0,4p
9191,1796197,01/03/2017,54,1963,5,1,52,10,NA,137.6,4.1,538.0404699,1,1,5p
3727,754377,19/10/2020,34,1988,3.8,1,5,1,15,334.6,203.6,3421.528968,1,1,4p
13377,1780064,20/07/2015,66,1982,5.9,1,40,10,5,175.3,0,336.7935923,2,0,5p
5549,2747061,18/08/2017,82,1820,4,1,90,10,5,252.9,0,53.62660138,1,0,2p et moins
1731,1546136,28/09/2020,62,1880,4.6,1,90,10,13,117.8,0,466.8462683,2,0,4p
2499,2368993,12/04/2016,81,2006,4.1,2,40,10,11,87.6,0,242.9263304,1,0,5p
5575,498967,24/07/2020,26,1904,3,2,10,10,5,4172.8,0,12169.39329,1,0,5p
13962,271946,30/01/2020,13,1965,3,1,50,10,14,163,14.8,1239.712197,1,1,4p
7508,3021423,20/12/2019,85,1959,3.7,1,50,10,15,125.9,8.3,588.8238618,1,1,6p et plus
6064,706496,18/04/2016,29,1976,5.6,2,10,20,11,133.9,0,781.7439618,1,0,6p et plus
5156,1708126,09/11/2020,72,1792,4.7,1,10,12,10,98.9,0,381.6946988,2,0,3p
3877,1680247,03/07/2015,62,1968,8.4,3,50,10,5,88.3,0,190.3611103,1,0,5p
2373,1088696,25/11/2015,38,2008,6.1,2,23,1,23,393.6,0,889.0593607,2,0,5p
9018,2058588,09/03/2018,69,1979,4.9,2,30,10,9,93.2,0,2938.706145,1,0,5p
13572,2630000,01/08/2017,78,1991,4.7,2,5,2,19,118.9,0,514.1505134,1,0,4p
3069,1301986,15/01/2020,54,1878,9,2,10,10,6,191,0,303.6635052,1,0,6p et plus
7471,1913646,29/12/2016,65,1947,9.9,2,10,20,7,86.6,3.1,372.6830941,1,1,3p
6446,2100832,25/11/2017,62,1971,7.4,1,40,10,7,61.5,0,332.1231961,1,0,5p
4020,2216208,09/03/2016,77,1955,5.1,2,40,10,8,57.1,21.5,188.7827996,1,1,5p
12054,1206362,26/05/2015,44,1850,3,2,10,20,14,82.8,19.5,220.3287702,1,1,6p et plus
7780,1234348,17/01/2018,40,2010,3.4,1,40,10,12,212.4,0,1247.622647,1,0,5p
9284,1675224,09/10/2015,62,2004,5,1,40,10,6,149.5,0,963.3861654,1,0,5p
10379,1560867,17/06/2020,63,1900,8.8,3,10,20,7,105.5,0,123.8245339,2,0,6p et plus
12148,1755477,19/10/2015,64,1983,8,2,50,10,11,112.3,0,111.3111684,2,0,6p et plus
7938,1275343,05/10/2016,42,1925,4.5,2,29,10,10,153.5,0,129.9275771,1,0,5p
3982,340106,29/08/2019,13,1951,7.3,1,10,10,7,122.9,0,620.3344515,2,0,3p
12535,38026,26/09/2018,2,1820,5.6,2,10,20,7,92.5,0,1447.229818,2,0,5p
3310,2104036,18/12/2015,77,1971,3.5,1,36,10,5,171.2,0,912.0797321,2,0,6p et plus
4504,2483508,04/07/2019,72,1860,4.5,3,43,30,11,108,0,617.9239734,2,0,5p
302,2315823,10/05/2017,69,2006,6.4,2,20,10,11,40.4,0,40.66617735,1,0,5p
13632,876471,12/08/2019,29,1982,7.7,2,50,20,8,132.7,0,297.4718477,1,0,4p
3906,85729,26/08/2019,3,2005,4.1,2,50,10,11,122,0,1745.016354,1,0,5p
14194,68988,15/11/2018,3,1956,6.5,2,14,10,10,99.8,0,491.1286591,1,0,4p
13721,2623922,22/07/2016,91,1899,7.3,2,50,10,7,135.2,14.3,1022.837993,1,1,2p et moins
3330,883210,09/06/2017,30,1986,4.3,1,50,10,13,148.5,0,841.3095632,1,0,3p
5645,775527,05/06/2020,35,1962,4.9,2,14,20,5,158.1,8.5,1370.408194,2,1,5p
12645,2438065,05/09/2016,83,1900,9.8,1,1,1,10,13.9,0,13.65615777,1,0,5p
6672,684115,21/07/2018,27,1900,8.2,2,20,10,7,173.3,0,255.4286972,1,0,5p
12570,2828877,03/10/2017,84,2008,6.9,1,10,10,12,119.3,0,1489.983795,1,0,4p
11230,768034,07/08/2015,31,1981,5,2,40,10,17,114.8,0,876.4285,2,0,5p
2058,2111550,30/10/2015,77,1920,6.6,2,15,10,7,123,0,516.2372477,1,0,4p
8947,2734048,01/08/2017,81,2000,3,1,40,10,5,140.8,0,373.5675603,2,0,3p
14048,2734134,29/07/2017,81,1850,5.9,2,90,10,5,166.6,3.6,387.3583859,1,1,4p
8646,1409348,24/08/2020,59,1930,6.3,3,40,10,8,175.4,0,345.7650356,1,0,5p
10262,1986034,29/06/2017,59,1958,6.7,2,40,90,5,133.4,0,471.5277882,1,0,4p
4682,2190927,30/06/2015,79,1956,7.8,2,10,10,7,157,0,495.6830779,2,0,5p
5700,1566899,29/04/2016,54,1984,5.7,3,13,10,6,587,0,2775.457016,1,0,5p
10820,320780,29/04/2015,14,1930,5.6,2,20,10,9,130.1,0,295.6162467,2,0,3p
7264,446920,31/07/2018,17,1800,4.2,2,20,10,12,209.8,0,476.2416626,2,0,3p
3420,2495246,10/07/2015,91,1900,5,2,13,13,7,114,0,646.923883,1,0,4p
5600,1141106,18/01/2019,33,1800,3,1,10,10,7,131.5,0,786.3255812,2,0,3p
9349,1914560,28/01/2016,66,1936,5.3,1,30,10,9,90.5,0,4115.517755,1,0,3p
13695,1474450,03/08/2015,54,1904,3.4,2,25,10,10,154.3,0,993.8198113,2,0,3p
8544,747540,28/05/2020,34,2015,4,1,40,10,15,85.2,0,678.4352967,1,0,5p
7375,2719600,24/10/2018,90,1982,4.3,1,50,10,5,115.3,0,655.2632615,1,0,6p et plus
676,2513633,17/05/2017,76,1977,8.1,2,50,90,5,127.1,0,112.5752204,1,0,6p et plus
3169,2756668,09/08/2018,91,1958,4.2,1,14,10,9,116.4,0,522.2148562,1,0,3p
11801,2873797,10/02/2017,85,1981,8,3,50,10,10,41.8,0,58.20727343,1,0,3p
9317,1128241,05/06/2015,40,1959,3.4,1,40,10,5,77.3,0,143.410777,2,0,5p
4537,681698,19/11/2016,27,1975,4.1,1,50,10,7,114.9,0,376.6787299,1,0,4p
10600,1890656,23/10/2015,69,1928,10,2,5,1,16,167.7,0,285.8701479,2,0,6p et plus
764,1122854,02/07/2019,33,1968,6.1,2,40,10,NA,67.8,0,359.682935,1,0,5p
11955,2602077,20/03/2015,94,1994,6.7,2,30,10,10,258.8,0,717.3201221,2,0,6p et plus
10690,1814533,21/02/2017,54,1927,5.9,3,10,10,9,156.6,0,634.4006292,2,0,4p
5160,2103395,28/04/2020,87,1700,6.1,2,19,10,11,109.4,0,783.1800399,1,0,3p
10514,2677302,12/12/2017,79,1871,4.1,1,10,10,10,125,0,2149.301387,1,0,3p
1943,3068483,19/03/2019,87,1981,5.3,1,34,10,5,7,0,7.303824751,1,0,4p
13177,675431,10/06/2020,33,1984,3,1,40,10,9,182.6,0,2729.739373,2,0,5p
3395,1835510,13/05/2016,63,2007,4.6,1,23,10,17,73.2,0,360.9898271,1,0,4p
977,2610456,28/12/2017,77,1800,4.1,1,10,10,8,118.8,3.1,1310.971202,1,1,4p
9099,974275,15/07/2020,42,1999,4.5,1,35,10,7,154.4,0,2920.181421,1,0,5p
911,256395,11/03/2019,10,1873,9.1,1,12,20,6,192.2,0,255.1094111,1,0,4p
12884,1964516,17/08/2017,59,1900,5.5,2,0,0,14,113.8,0,664.6940142,1,0,6p et plus
1339,875060,20/02/2015,33,1960,6.2,2,30,10,8,126.4,12.6,676.7733885,2,1,5p
4835,1178192,27/03/2015,42,1978,6.8,1,23,10,7,325.2,0,1635.877866,2,0,5p
453,27534,02/03/2018,1,1968,5.4,2,50,90,12,169.2,0,2469.911243,1,0,6p et plus
605,518888,26/07/2019,17,2002,3,1,45,10,11,166.1,0,2875.107353,1,0,5p
10802,375436,13/02/2015,16,1870,5.9,2,24,10,7,12.6,0,1756.805959,1,0,4p
13241,1691573,24/06/2015,62,1980,6.4,1,30,10,5,188.9,0,4151.338059,1,0,5p
8221,2976191,12/02/2019,84,2000,4.5,1,50,10,9,237.2,0,1093.694844,2,0,4p
1263,2922212,11/10/2017,86,1957,4.3,1,12,10,5,79.6,0,80.40823116,1,0,4p
11681,639549,29/08/2015,28,1895,6.7,2,14,20,5,145.7,0,732.5401897,1,0,4p
12846,2208014,02/12/2019,62,1910,4.6,2,40,20,16,54,0,401.1995947,1,0,3p
14504,808392,10/10/2019,27,1850,3,1,29,10,5,71.3,9.2,79.12164196,2,1,6p et plus
12234,1667789,12/09/2015,62,1949,5.7,2,40,90,10,194,13.6,986.6898689,2,1,4p
7678,2432428,25/07/2017,73,1965,7.3,1,23,10,9,68.2,0,115.7905277,2,0,3p
13067,673330,05/10/2018,27,1750,4.7,1,10,10,6,140.8,0,1054.37929,1,0,3p
13017,2735000,30/07/2019,78,1971,5.4,2,40,10,5,141.3,0,1544.099939,2,0,6p et plus
14246,2320818,08/03/2019,66,1990,3.2,2,90,90,16,49.9,0,182.9444829,1,0,6p et plus
8167,2587723,24/04/2017,77,1964,3.9,1,24,10,8,42.6,0,1919.972965,1,0,4p
6108,1639711,22/06/2018,53,1958,5.6,1,15,20,5,84.7,0,16832.07778,2,0,5p
10396,2321290,01/10/2018,77,2002,4.2,1,30,10,7,63.8,0,82.93109161,1,0,4p
8296,1225454,05/06/2015,44,1979,3.5,1,59,10,11,148.4,0,149.8034518,1,0,6p et plus
3020,1213166,17/07/2020,50,1893,4.4,2,15,20,12,228,0,415.8625121,1,0,6p et plus
14867,2224362,16/06/2020,92,1972,4.3,2,34,90,6,94.6,0,658.3406328,1,0,5p
10212,577180,28/02/2019,18,1982,3,1,90,10,5,150.2,0,182.663365,1,0,5p
10886,2892291,05/07/2017,85,2012,3,1,40,10,5,163.3,0,516.7305901,1,0,5p
798,1858713,19/02/2018,60,0,5.8,2,30,10,5,60.6,0,234.421994,1,0,4p
245,977563,19/04/2019,31,1971,4.8,1,30,10,NA,193.8,0,2946.041105,1,0,5p
14227,1254415,24/09/2015,44,2008,4.3,2,3,2,12,96.7,0,182.3328354,2,0,5p
11788,780467,18/09/2020,35,2007,4.7,2,9,2,11,202.6,0,657.1124164,1,0,6p et plus
10304,1928011,05/06/2019,54,1996,3.6,1,50,13,8,60.1,0,188.5985077,1,0,6p et plus
11426,2400374,24/04/2015,87,1971,5.3,2,24,10,13,272.5,0,449.0598016,1,0,6p et plus
10626,2049448,11/10/2018,69,1850,10.1,3,91,14,5,89.8,0,465.4361646,1,0,6p et plus
9400,1539582,14/11/2016,52,1925,5.1,1,10,10,9,33.9,0,834.6833253,1,0,3p
5849,1588667,07/07/2017,45,1800,5.2,1,10,12,5,181.7,0,1438.627749,1,0,2p et moins
3268,1232671,02/10/2015,44,1850,3.9,1,15,20,10,114.5,0,516.2449469,1,0,4p
8005,82778,05/11/2020,5,1962,4.7,2,50,90,7,150.4,0,1498.074986,1,0,6p et plus
6322,469901,31/05/2018,18,1979,4.2,1,50,10,7,117.7,0,729.4145483,1,0,4p
292,2092573,13/04/2015,77,1974,4,1,30,10,7,518.8,0,672.6049241,1,0,5p
7445,1075630,03/08/2015,38,1974,3.6,1,35,10,5,235.9,0,1000.30495,2,0,3p
